date,ALTM_hPa,temp,DEW_C,rh,wd,ws,nsec,lat,lon,altinmeters,nsec.licor,co2_ppm,h2o_ppm,ch4_ppb,ch4_ppm,latitude2,longitude2,stability_class,modelCH4,modelPpm,emissionModel,reconstructedModel,modelPpb,emissionPoint,reconstructedPoint
2024-06-27 21:00:00,1009.2,15.0,8.0,61.0,230.0,6.0,3928510800,52.42,0.57,10.0,3928510800,472.526970369444,10280.6354575,1986.08269994444,1.98608269994444,52.237111,0.144343,D,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-27 22:00:00,1009.8,15.0,9.0,66.0,230.0,6.0,3928514400,52.42,0.57,10.0,3928514400,475.359032869444,11035.5917447222,1986.59487683333,1.98659487683333,52.237111,0.144343,D,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-27 23:00:00,1010.2,14.0,9.0,70.0,230.0,5.0,3928518000,52.42,0.57,10.0,3928518000,476.031586547222,10967.3329336111,1991.15881211111,1.99115881211111,52.237111,0.144343,E,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 00:00:00,1010.2,13.0,8.0,75.0,240.0,5.0,3928521600,52.42,0.57,10.0,3928521600,477.965164079422,11110.8179108581,1993.40419750069,1.99340419750069,52.237111,0.144343,E,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 01:00:00,1010.5,13.0,8.0,76.0,230.0,6.0,3928525200,52.42,0.57,10.0,3928525200,478.870114480556,11238.731285,1998.60851725,1.99860851725,52.237111,0.144343,D,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 02:00:00,1010.8,13.0,9.0,77.0,220.0,6.0,3928528800,52.42,0.57,10.0,3928528800,482.180999183333,11410.3905036111,1999.44874066667,1.99944874066667,52.237111,0.144343,D,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 03:00:00,1011.2,12.0,9.0,80.0,230.0,6.0,3928532400,52.42,0.57,10.0,3928532400,482.28167545,11507.3031633333,2003.09527966667,2.00309527966667,52.237111,0.144343,D,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 04:00:00,1011.5,13.0,9.0,77.0,210.0,7.0,3928536000,52.42,0.57,10.0,3928536000,483.785029080811,11506.3249908359,2008.67109763954,2.00867109763954,52.237111,0.144343,D,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 05:00:00,1011.9,14.0,9.0,72.0,230.0,6.0,3928539600,52.42,0.57,10.0,3928539600,484.323531675,11454.3296769444,2013.65737138889,2.01365737138889,52.237111,0.144343,D,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 06:00:00,1012.5,16.0,9.0,65.0,240.0,7.0,3928543200,52.42,0.57,10.0,3928543200,481.892828522222,11554.2483766667,2018.02639772222,2.01802639772222,52.237111,0.144343,C,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 07:00:00,1013.2,16.0,9.0,61.0,230.0,7.0,3928546800,52.42,0.57,10.0,3928546800,476.495182494444,11477.7173475,2012.16788088889,2.01216788088889,52.237111,0.144343,C,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 08:00:00,1013.6,18.0,9.0,56.0,230.0,8.0,3928550400,52.42,0.57,10.0,3928550400,475.139529480556,11371.2868263889,2009.37224905556,2.00937224905556,52.237111,0.144343,C,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 09:00:00,1014.2,18.0,9.0,54.0,240.0,8.0,3928554000,52.42,0.57,10.0,3928554000,474.637265409608,11168.5245648431,2003.67603851708,2.00367603851708,52.237111,0.144343,C,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 10:00:00,1014.2,19.0,8.0,51.0,230.0,8.0,3928557600,52.42,0.57,10.0,3928557600,471.847388766667,10962.0516566667,1997.26496127778,1.99726496127778,52.237111,0.144343,C,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 11:00:00,1014.6,18.0,8.0,50.0,270.0,6.0,3928561200,52.42,0.57,10.0,3928561200,470.943333730556,10787.7150569444,1996.19763341667,1.99619763341667,52.237111,0.144343,C,0.0,2000.0,,,2000.0,,
2024-06-28 12:00:00,1014.6,19.0,8.0,49.0,240.0,7.0,3928564800,52.42,0.57,10.0,3928564800,471.953475991667,10706.8820072222,1997.41881522222,1.99741881522222,52.237111,0.144343,C,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 13:00:00,1014.6,21.0,7.0,42.0,230.0,7.0,3928568400,52.42,0.57,10.0,3928568400,470.61910444321,10373.1535865315,1992.51661821716,1.99251661821716,52.237111,0.144343,C,0.0,2000.0,,0.0,2000.0,,0.0
2024-06-28 14:00:00,,,,,,,3928572000,,,,3928572000,474.0946,10297.849,1994.6997,1.9946997,52.237111,0.144343,C,0.0,2000.0,,0.0,2000.0,,0.0
